tratamientos,r.squared,r2_ajustado,rmse,p_valor,indice
Control,0.6712030399043546,0.6506532298983767,11.376130968377112,3.190919610399516e-5,NDVI
Quema - Excluido,0.24678756032761257,0.19971178284808844,3.118230197553557,0.03597184994715519,NDVI
Quema - Pastoreo,0.4648444361515004,0.42916739856160047,0.5573843577391322,0.0025744630434754827,NDVI
