tratamientos,r.squared,r2_ajustado,rmse,p_valor,indice
Control,0.43688898626832917,0.40169454791009973,16.246592748435774,0.002821282342050856,NDVI
Quema - Excluido,0.08625356185338996,0.029144409469226806,16.33719404891794,0.23685796616707683,NDVI
Quema - Pastoreo,0.04023837209633602,-0.02374573643057487,6.673955782441815,0.44013014727092903,NDVI
