tratamientos,r.squared,r2_ajustado,rmse,p_valor,indice
Control,0.649804542798967,0.6279173267239024,12.147079753775584,5.3574388025143916e-5,NDVI
Quema - Excluido,0.3418563428770767,0.3007223643068939,3.1324392006855835,0.010819233242880599,NDVI
Quema - Pastoreo,0.47762993649766716,0.44280526559751165,0.7218308396528559,0.0021241838742127135,NDVI
